prophet
-0.1127382069856304
0.19493198172514745
-0.14892649036132122
0.021131535934833263
-0.1878873035711475
0.4012145583964804
-0.013052685281389543
-0.089485260900003
-0.21091216356701467
-0.049909014866737135
-0.1649995945927281
-0.11374768370288514
-0.24845094488173952
-0.04463254424467463
-0.21634689043252384
0.014891322914772506
0.08962658211554299
-0.1589820342308881
-0.019904414656112417
-0.0478322041384404
-0.08063396511592547
0.10773112233781715
-0.004996972778833657
1.2890663662563768
inf
-0.028026016828421353
-0.5827536857357805
-0.0590240149558964
-0.07990741625567407
0.1031476134553063
0.13202783548782002
-0.1053383793595382
inf
-0.05342239464437509
-0.1565439494507441
-0.0443138204051918
-0.09405314327925854
0.04974695561176891
0.07450083243462359
0.06470740120959137
-0.3264628031708891
1.1951250128019613
-0.07935400893654553
0.2898651373287183
-0.12708313440272861
23.946530556137038
-0.14840930100728744
-0.23060021552856974
-0.39044245971872926
-0.0025411170828273624
0.0626649449470017
-0.06578755286341277
0.015499444430290709
-0.12172856205028162
-0.16959153923075906
-0.055881815557335505
0.013519730097700888
0.05535674342018331
0.0288068809708994
inf
0.14160309733759668
-0.27148921617048993
-0.19073148555534591
-0.21221342879403118
-0.13375728687761584
-0.06122176537512114
0.024438891106566434
-0.03966351168566539
0.013051296455743194
-0.08043309533513428
-0.10420818471833856
1.7932118458789679
-0.1503439009394114
0.8218985106688543
-0.17269763977175925
inf
-0.37144965213595543
-0.09507532821109146
0.507428709667528
-0.1608910539551047
-0.06363056958708906
0.006615589829834602
1.032450635124964
-0.10893601223356841
-0.12784832889879927
-0.040834431597000086
-0.1890203061774266
0.05474329249351078
-0.06650819506842885
-0.07936064437101663
0.047364098155635845
-0.1115476073064339
-0.23892061415197974
-0.01764129117915216
inf
-0.1444222727597712
-0.13570442401922034
-0.05127401152078048
-0.28259924565413075
5.926426283343711e-05
-0.44075124238603103
0.450636626752555
-0.12744061217150127
